"","ID","name","genre","editor","dev","year","platform","period","link","addon"
"1535",528,"Le Parrain 2","action","Electronic Arts","Electronic Arts Redwood Shores Studio","2009","ps3","mafia","http://www.histogames.com/HTML/inventaire/fiche_game/serie_leparrain/Le-parrain-2.php","games"
"1536",528,"Le Parrain 2","action","Electronic Arts","Electronic Arts Redwood Shores Studio","2009","xbox 360","epoque contemporaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_leparrain/Le-parrain-2.php","games"
"1537",528,"Le Parrain 2","action","Electronic Arts","Electronic Arts Redwood Shores Studio","2009","xbox 360","mafia","http://www.histogames.com/HTML/inventaire/fiche_game/serie_leparrain/Le-parrain-2.php","games"
"1538",529,"Le Roi Arthur","action","Konami","Krome Studios","2005","ps2","légendes arthuriennes","http://www.histogames.com/HTML/inventaire/fiche_game/L/Le-roi-arthur.php","games"
"1539",529,"Le Roi Arthur","action","Konami","Krome Studios","2005","xbox","légendes arthuriennes","http://www.histogames.com/HTML/inventaire/fiche_game/L/Le-roi-arthur.php","games"
"1540",529,"Le Roi Arthur","action","Konami","Krome Studios","2005","gamecube","légendes arthuriennes","http://www.histogames.com/HTML/inventaire/fiche_game/L/Le-roi-arthur.php","games"
"1541",530,"Lead and Gold : Gangs of the Wild West","action","Paradox Interactive","Fatshark","2010","windows","western","http://www.histogames.com/HTML/inventaire/fiche_game/L/Lead-and-gold.php","games"
"1542",530,"Lead and Gold : Gangs of the Wild West","action","Paradox Interactive","Fatshark","2010","ps3","western","http://www.histogames.com/HTML/inventaire/fiche_game/L/Lead-and-gold.php","games"
"1543",530,"Lead and Gold : Gangs of the Wild West","action","Paradox Interactive","Fatshark","2010","xbox 360","western","http://www.histogames.com/HTML/inventaire/fiche_game/L/Lead-and-gold.php","games"
"1544",532,"Legion","stratégie","Paradox Interactive","Slitherine Software","2002","windows","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/serie_legion/Legion.php","games"
"1545",532,"Legion","stratégie","Paradox Interactive","Slitherine Software","2002","windows","conquêtes romaines","http://www.histogames.com/HTML/inventaire/fiche_game/serie_legion/Legion.php","games"
"1546",533,"Legion : The Legend of Excalibur","jeu de rôle","Midway","7 Studio","2002","ps2","légendes arthuriennes","http://www.histogames.com/HTML/inventaire/fiche_game/L/Legion-the-legend-of-excalibur.php","games"
"1547",534,"Legion Arena","stratégie","Nobilis","Slitherine Software","2005","windows","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/L/Legion-arena.php","games"
"1548",534,"Legion Arena","stratégie","Nobilis","Slitherine Software","2005","windows","conquêtes romaines","http://www.histogames.com/HTML/inventaire/fiche_game/L/Legion-arena.php","games"
"1549",534,"Legion Arena","stratégie","Nobilis","Slitherine Software","2005","mac","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/L/Legion-arena.php","games"
"1550",534,"Legion Arena","stratégie","Nobilis","Slitherine Software","2005","mac","conquêtes romaines","http://www.histogames.com/HTML/inventaire/fiche_game/L/Legion-arena.php","games"
"1551",536,"L'Empereur","stratégie","Koei","Koei","1990","dos","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1552",536,"L'Empereur","stratégie","Koei","Koei","1990","dos","guerres napoléoniennes","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1553",536,"L'Empereur","stratégie","Koei","Koei","1990","fm towns","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1554",536,"L'Empereur","stratégie","Koei","Koei","1990","fm towns","guerres napoléoniennes","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1555",536,"L'Empereur","stratégie","Koei","Koei","1990","nes","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1556",536,"L'Empereur","stratégie","Koei","Koei","1990","nes","guerres napoléoniennes","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1557",536,"L'Empereur","stratégie","Koei","Koei","1990","msx","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1558",536,"L'Empereur","stratégie","Koei","Koei","1990","msx","guerres napoléoniennes","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1559",536,"L'Empereur","stratégie","Koei","Koei","1990","pc-98","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1560",536,"L'Empereur","stratégie","Koei","Koei","1990","pc-98","guerres napoléoniennes","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1561",536,"L'Empereur","stratégie","Koei","Koei","1990","pc-88","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1562",536,"L'Empereur","stratégie","Koei","Koei","1990","pc-88","guerres napoléoniennes","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1563",536,"L'Empereur","stratégie","Koei","Koei","1990","sharp x68000","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1564",536,"L'Empereur","stratégie","Koei","Koei","1990","sharp x68000","guerres napoléoniennes","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-empereur.php","games"
"1565",537,"Napoleon's Campaigns","stratégie","Paradox Interactive","AGEOD","2007","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_napoleonscampaigns/Napoleons-campaigns.php","games"
"1566",537,"Napoleon's Campaigns","stratégie","Paradox Interactive","AGEOD","2007","windows","guerres napoléoniennes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_napoleonscampaigns/Napoleons-campaigns.php","games"
"1567",538,"Les Chevaliers d’Arthur : Chapitre 1, Origines d’Excalibur","aventure","Cryo Interactive","Cryo Interactive","2000","windows","légendes arthuriennes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_leschevaliersdarthur/Les-chevaliers-d-arthur-chapitre-1.php","games"
"1568",539,"Les Chevaliers d’Arthur : Chapitre 2, le secret de Merlin","aventure","Cryo Interactive","Cryo Interactive","2001","windows","légendes arthuriennes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_leschevaliersdarthur/Les-chevaliers-d-arthur-chapitre-2.php","games"
"1569",540,"Les Sims Medieval","simulation","Electronic Arts","Electronic Arts","2011","windows","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_lessimsmedieval/Les-sims-medieval.php","games"
"1570",540,"Les Sims Medieval","simulation","Electronic Arts","Electronic Arts","2011","mac","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_lessimsmedieval/Les-sims-medieval.php","games"
"1571",541,"Les Trois Royaumes : Le Destin Du Dragon","stratégie","Eidos Interactive","Overmax Studio","2001","windows","trois royaumes","http://www.histogames.com/HTML/inventaire/fiche_game/L/Les-trois-royaumes-le-destin-du-dragon.php","games"
"1572",542,"Les Tuniques Bleues - North & South","stratégie","Infogrames","Infogrames","1989","amiga","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/L/Les-tuniques-bleues-north-and-south.php","games"
"1573",542,"Les Tuniques Bleues - North & South","stratégie","Infogrames","Infogrames","1989","amstrad","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/L/Les-tuniques-bleues-north-and-south.php","games"
"1574",542,"Les Tuniques Bleues - North & South","stratégie","Infogrames","Infogrames","1989","atari st","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/L/Les-tuniques-bleues-north-and-south.php","games"
"1575",542,"Les Tuniques Bleues - North & South","stratégie","Infogrames","Infogrames","1989","c64","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/L/Les-tuniques-bleues-north-and-south.php","games"
"1576",542,"Les Tuniques Bleues - North & South","stratégie","Infogrames","Infogrames","1989","nes","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/L/Les-tuniques-bleues-north-and-south.php","games"
"1577",543,"Liberty or Death","jeu de rôle","Koei","Koei","1993","dos","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/L/Liberty-or-death.php","games"
"1578",543,"Liberty or Death","jeu de rôle","Koei","Koei","1993","megadrive","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/L/Liberty-or-death.php","games"
"1579",543,"Liberty or Death","jeu de rôle","Koei","Koei","1993","snes","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/L/Liberty-or-death.php","games"
"1580",544,"Line of Sight : Vietnam","action","Infogrames","N-Fusion Interactive","2003","windows","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/L/Line-of-sight-vietnam.php","games"
"1581",544,"Line of Sight : Vietnam","action","Infogrames","N-Fusion Interactive","2003","windows","guerre du vietnam","http://www.histogames.com/HTML/inventaire/fiche_game/L/Line-of-sight-vietnam.php","games"
"1582",545,"The Kings' Crusade","stratégie","Paradox Interactive","Neocore","2010","windows","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_kingscrusade/The-kings-crusade.php","games"
"1583",545,"The Kings' Crusade","stratégie","Paradox Interactive","Neocore","2010","windows","croisades","http://www.histogames.com/HTML/inventaire/fiche_game/serie_kingscrusade/The-kings-crusade.php","games"
"1584",546,"Loki","jeu de rôle","Focus","Cyanide","2007","windows","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/L/Loki.php","games"
"1585",546,"Loki","jeu de rôle","Focus","Cyanide","2007","windows","mythologie gréco-romaine","http://www.histogames.com/HTML/inventaire/fiche_game/L/Loki.php","games"
"1586",546,"Loki","jeu de rôle","Focus","Cyanide","2007","windows","mythologie germano-nordique","http://www.histogames.com/HTML/inventaire/fiche_game/L/Loki.php","games"
"1587",546,"Loki","jeu de rôle","Focus","Cyanide","2007","windows","mythologie amérindienne","http://www.histogames.com/HTML/inventaire/fiche_game/L/Loki.php","games"
"1588",547,"L'Ombre De Zorro","action-aventure","Cryo Interactive","In Utero","2001","windows","western","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-ombre-de-zorro.php","games"
"1589",547,"L'Ombre De Zorro","action-aventure","Cryo Interactive","In Utero","2001","ps2","western","http://www.histogames.com/HTML/inventaire/fiche_game/L/L-ombre-de-zorro.php","games"
"1590",548,"Lords of the Realm","stratégie","Impressions","Impressions","1994","amiga","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_lordsoftherealm/Lords-of-the-realm.php","games"
"1591",548,"Lords of the Realm","stratégie","Impressions","Impressions","1994","dos","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_lordsoftherealm/Lords-of-the-realm.php","games"
"1592",549,"Lords of the Realm II","stratégie","Sierra","Impressions","1996","windows","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_lordsoftherealm/Lords-of-the-realm-II.php","games"
"1593",549,"Lords of the Realm II","stratégie","Sierra","Impressions","1996","mac","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_lordsoftherealm/Lords-of-the-realm-II.php","games"
"1594",549,"Lords of the Realm II","stratégie","Sierra","Impressions","1996","dos","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_lordsoftherealm/Lords-of-the-realm-II.php","games"
"1595",550,"Lords of the Realm III","stratégie","Sierra","Impressions","2004","windows","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_lordsoftherealm/Lords-of-the-realm-III.php","games"
"1596",551,"Lost Patrol","action","Ocean of America","Shadow Software","1990","amiga","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/L/Lost-patrol.php","games"
"1597",551,"Lost Patrol","action","Ocean of America","Shadow Software","1990","amiga","guerre du vietnam","http://www.histogames.com/HTML/inventaire/fiche_game/L/Lost-patrol.php","games"
"1598",551,"Lost Patrol","action","Ocean of America","Shadow Software","1990","atari","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/L/Lost-patrol.php","games"
"1599",551,"Lost Patrol","action","Ocean of America","Shadow Software","1990","atari","guerre du vietnam","http://www.histogames.com/HTML/inventaire/fiche_game/L/Lost-patrol.php","games"
"1600",551,"Lost Patrol","action","Ocean of America","Shadow Software","1990","dos","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/L/Lost-patrol.php","games"
"1601",551,"Lost Patrol","action","Ocean of America","Shadow Software","1990","dos","guerre du vietnam","http://www.histogames.com/HTML/inventaire/fiche_game/L/Lost-patrol.php","games"
"1602",552,"M*A*S*H","action","Romox","Fox Video Games","1982","atari 2600","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/M/MASH.php","games"
"1603",552,"M*A*S*H","action","Romox","Fox Video Games","1982","atari 2600","guerre de corée","http://www.histogames.com/HTML/inventaire/fiche_game/M/MASH.php","games"
"1604",552,"M*A*S*H","action","Romox","Fox Video Games","1982","atari 8-bit","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/M/MASH.php","games"
"1605",552,"M*A*S*H","action","Romox","Fox Video Games","1982","atari 8-bit","guerre de corée","http://www.histogames.com/HTML/inventaire/fiche_game/M/MASH.php","games"
"1606",552,"M*A*S*H","action","Romox","Fox Video Games","1982","ti-99/4a","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/M/MASH.php","games"
"1607",552,"M*A*S*H","action","Romox","Fox Video Games","1982","ti-99/4a","guerre de corée","http://www.histogames.com/HTML/inventaire/fiche_game/M/MASH.php","games"
"1608",553,"MacArthur's War : Battles for Korea","stratégie","Strategic Studies Group","Strategic Studies Group","1988","apple ii","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/M/Macarthur-s-war-battles-for-korea.php","games"
"1609",553,"MacArthur's War : Battles for Korea","stratégie","Strategic Studies Group","Strategic Studies Group","1988","apple ii","guerre de corée","http://www.histogames.com/HTML/inventaire/fiche_game/M/Macarthur-s-war-battles-for-korea.php","games"
"1610",553,"MacArthur's War : Battles for Korea","stratégie","Strategic Studies Group","Strategic Studies Group","1988","c64","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/M/Macarthur-s-war-battles-for-korea.php","games"
"1611",553,"MacArthur's War : Battles for Korea","stratégie","Strategic Studies Group","Strategic Studies Group","1988","c64","guerre de corée","http://www.histogames.com/HTML/inventaire/fiche_game/M/Macarthur-s-war-battles-for-korea.php","games"
"1612",553,"MacArthur's War : Battles for Korea","stratégie","Strategic Studies Group","Strategic Studies Group","1988","dos","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/M/Macarthur-s-war-battles-for-korea.php","games"
